sno,latitude,longitude,day_of_year,seconds_of_day,hour,weekday,usage_ratio,is_near_mrt,is_near_park,is_near_school,district_中山區,district_中正區,district_信義區,district_內湖區,district_北投區,district_南港區,district_士林區,district_大同區,district_大安區,district_文山區,district_松山區,district_臺大公館校區,district_萬華區,weekday_sin,weekday_cos,hour_sin,hour_cos,total_0_30,total_30_60,total_60_plus,rent_0_30,rent_30_60,rent_60_plus,return_0_30,return_30_60,return_60_plus,total_bikes,rent_bikes,return_bikes,prediction_error,residual,standardized_error,is_high_error,residual_sign
500105073,25.00743,121.55877,130,19442,5,5,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105073,25.00743,121.55877,130,19442,5,5,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105074,24.99696,121.54454,130,3374,0,5,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105074,24.99696,121.54454,130,3374,0,5,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105074,24.99696,121.54454,130,3374,0,5,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105074,24.99696,121.54454,130,3374,0,5,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105075,24.98768,121.56565,130,18362,5,5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105075,24.98768,121.56565,130,18362,5,5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105075,24.98768,121.56565,130,18362,5,5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105075,24.98768,121.56565,130,18362,5,5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105076,24.98944,121.56195,130,8642,2,5,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105076,24.98944,121.56195,130,8642,2,5,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105076,24.98944,121.56195,130,8642,2,5,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105076,24.98944,121.56195,130,8642,2,5,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105077,24.98808,121.54723,130,19322,5,5,0.5333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105077,24.98808,121.54723,130,19322,5,5,0.5333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105077,24.98808,121.54723,130,19322,5,5,0.5333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105077,24.98808,121.54723,130,19322,5,5,0.5333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105079,24.9825,121.55949,130,19203,5,5,0.7333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105079,24.9825,121.55949,130,19203,5,5,0.7333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105079,24.9825,121.55949,130,19203,5,5,0.7333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105079,24.9825,121.55949,130,19203,5,5,0.7333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105080,25.00223,121.57039,130,17702,4,5,0.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105080,25.00223,121.57039,130,17702,4,5,0.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105080,25.00223,121.57039,130,17702,4,5,0.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105080,25.00223,121.57039,130,17702,4,5,0.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105081,25.00198,121.54856,130,18123,5,5,0.5925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105081,25.00198,121.54856,130,18123,5,5,0.5925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105081,25.00198,121.54856,130,18123,5,5,0.5925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105081,25.00198,121.54856,130,18123,5,5,0.5925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105082,24.99197,121.57371,130,662,0,5,0.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105082,24.99197,121.57371,130,662,0,5,0.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105082,24.99197,121.57371,130,662,0,5,0.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105082,24.99197,121.57371,130,662,0,5,0.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105083,24.98532,121.55831,130,13214,3,5,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105083,24.98532,121.55831,130,13214,3,5,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105083,24.98532,121.55831,130,13214,3,5,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105083,24.98532,121.55831,130,13214,3,5,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105084,24.98655,121.5552,129,21722,6,4,0.8148148148148148,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105084,24.98655,121.5552,129,21722,6,4,0.8148148148148148,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105084,24.98655,121.5552,129,21722,6,4,0.8148148148148148,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105084,24.98655,121.5552,129,21722,6,4,0.8148148148148148,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105085,24.98217,121.55782,130,16321,4,5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105085,24.98217,121.55782,130,16321,4,5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105085,24.98217,121.55782,130,16321,4,5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105085,24.98217,121.55782,130,16321,4,5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105086,25.00268,121.55277,129,82096,22,4,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105086,25.00268,121.55277,129,82096,22,4,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105086,25.00268,121.55277,129,82096,22,4,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105086,25.00268,121.55277,129,82096,22,4,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105087,24.99925,121.55553,130,16682,4,5,0.238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105087,24.99925,121.55553,130,16682,4,5,0.238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105087,24.99925,121.55553,130,16682,4,5,0.238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105087,24.99925,121.55553,130,16682,4,5,0.238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105088,24.97932,121.55406,129,83403,23,4,0.4705882352941176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105088,24.97932,121.55406,129,83403,23,4,0.4705882352941176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105088,24.97932,121.55406,129,83403,23,4,0.4705882352941176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105088,24.97932,121.55406,129,83403,23,4,0.4705882352941176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105089,24.99892,121.54887,130,11716,3,5,0.6785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105089,24.99892,121.54887,130,11716,3,5,0.6785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105089,24.99892,121.54887,130,11716,3,5,0.6785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105089,24.99892,121.54887,130,11716,3,5,0.6785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105090,24.99509,121.57199,130,17343,4,5,0.5862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105090,24.99509,121.57199,130,17343,4,5,0.5862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105090,24.99509,121.57199,130,17343,4,5,0.5862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105090,24.99509,121.57199,130,17343,4,5,0.5862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105091,25.00437,121.55048,130,5041,1,5,0.6428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105091,25.00437,121.55048,130,5041,1,5,0.6428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105091,25.00437,121.55048,130,5041,1,5,0.6428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105091,25.00437,121.55048,130,5041,1,5,0.6428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105092,24.98839,121.55238,130,13938,3,5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105092,24.98839,121.55238,130,13938,3,5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105092,24.98839,121.55238,130,13938,3,5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105092,24.98839,121.55238,130,13938,3,5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105093,25.00492,121.55582,129,82817,23,4,0.0833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105093,25.00492,121.55582,129,82817,23,4,0.0833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105093,25.00492,121.55582,129,82817,23,4,0.0833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105093,25.00492,121.55582,129,82817,23,4,0.0833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105094,25.00061,121.54941,130,5161,1,5,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105094,25.00061,121.54941,130,5161,1,5,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105094,25.00061,121.54941,130,5161,1,5,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105094,25.00061,121.54941,130,5161,1,5,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105095,24.99746,121.54543,130,11943,3,5,0.6153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105095,24.99746,121.54543,130,11943,3,5,0.6153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105095,24.99746,121.54543,130,11943,3,5,0.6153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105095,24.99746,121.54543,130,11943,3,5,0.6153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105096,24.98184,121.56125,129,73337,20,4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105096,24.98184,121.56125,129,73337,20,4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
500105096,24.98184,121.56125,129,73337,20,4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0,15,15,15,6.871441988778986,5.493358633776091,-0.4447459992976964,0,over
